-3,2,-2,-3,0,0,0,0,0
-28,-26,-6,-1,-1,-15,-59,-23,1
-28,-26,-6,-1,-1,-15,-59,-23,1
-7,-12,-15,-23,-20,-4,-65,-7,1
-33,-14,-11,-11,-29,-93,-104,-53,1
-1,-3,2,1,11,22,53,16,1
10,-8,4,8,10,16,37,9,1
10,-8,4,8,10,16,37,9,1
-1,3,3,6,0,-2,8,3,1
-9,-4,7,24,31,1,-70,-11,1
-15,-18,-15,-36,-63,-64,-42,-49,1
7,-10,6,5,24,63,68,30,1
-2,-2,-4,-4,-26,-43,-38,-19,1
-1,-4,-1,6,31,12,-12,8,1
-1,-4,-1,6,31,12,-12,8,1
11,3,6,11,-23,42,54,39,1
0,3,9,22,71,-20,25,0,1
0,3,9,22,71,-20,25,0,1
-6,-1,-9,-36,21,-2,-26,1,1
-12,-8,-7,23,-42,-6,-56,-38,1
5,-4,-10,-8,-65,-71,-31,-16,1
1,1,2,33,-8,46,35,17,1
-25,-15,-24,-56,-29,-112,-20,-51,1
-25,-15,-24,-56,-29,-112,-20,-51,1
4,11,12,40,53,40,-39,1,1
-19,-10,-22,-76,10,-25,16,-35,1
-2,-11,-12,-2,-57,80,-80,-51,1
-29,-39,-46,-128,-53,-91,-12,-35,1
-29,-39,-46,-128,-53,-91,-12,-35,1
-29,-39,-46,-128,-53,-91,-12,-35,1
-21,-2,9,95,127,59,-11,-26,1
-16,9,8,48,102,-35,12,21,1
-49,-34,-9,-32,-37,48,2,-26,1
-49,-34,-9,-32,-37,48,2,-26,1
16,10,10,23,36,-25,-8,23,1
9,1,-5,-35,-6,23,15,-36,1
-3,-2,12,35,113,70,40,24,1
-19,6,3,23,41,-4,10,28,1
-19,6,3,23,41,-4,10,28,1
22,44,6,3,-2,-4,4,6,1
22,44,6,3,-2,-4,4,6,1
115,50,16,21,10,-14,-10,16,1
78,-73,1,3,-15,-19,-16,-10,1
78,-73,1,3,-15,-19,-16,-10,1
-118,34,-15,-4,-6,-7,-11,-9,1
-118,34,-15,-4,-6,-7,-11,-9,1
5,18,9,9,4,-7,-6,1,1
40,-67,5,-2,-11,0,1,14,1
50,-12,-8,0,4,-3,4,10,1
99,49,-11,-8,-6,-8,-9,28,1
99,49,-11,-8,-6,-8,-9,28,1
7,57,-7,-2,-6,-9,-9,18,1
7,57,-7,-2,-6,-9,-9,18,1
33,-36,7,8,5,3,5,8,1
-41,-22,-12,0,-1,-5,-16,-30,1
58,-11,6,2,1,5,24,-11,1
44,116,46,16,8,17,40,58,1
127,-12,0,6,3,-3,-12,-40,1
-67,-86,-86,-40,-24,-25,-55,-114,1
-128,-128,-27,-14,-4,-4,-5,-27,1
26,-14,-36,-17,-13,-17,-29,-67,1
26,-14,-36,-17,-13,-17,-29,-67,1
69,4,29,15,9,9,16,73,1
69,4,29,15,9,9,16,73,1
-33,-30,16,4,3,6,-14,20,1
-111,-103,-51,-25,-15,-16,-26,-83,1
-91,85,-1,-7,-3,-2,25,-37,1
50,-48,-12,-9,-6,-9,-18,-60,1
50,-48,-12,-9,-6,-9,-18,-60,1
7,59,25,14,8,6,11,40,1
7,59,25,14,8,6,11,40,1
-15,5,-1,3,5,5,2,17,1
-8,27,3,4,-18,8,-4,-3,1
-8,27,3,4,-18,8,-4,-3,1
29,-18,-6,-3,10,-7,-9,5,1
29,-18,-6,-3,10,-7,-9,5,1
-9,-60,-20,-11,-15,-17,-10,-24,1
28,5,-2,-3,0,-2,-7,-16,1
6,40,16,11,-1,0,16,-3,1
-34,0,-7,-14,-5,0,-5,-11,1
-34,0,-7,-14,-5,0,-5,-11,1
42,23,6,3,6,0,-9,66,1
-44,-99,-45,-28,-20,-15,-10,-106,1
-106,10,-5,12,-5,-16,-39,-79,1
106,-5,-35,-26,-5,10,22,49,1
106,-5,-35,-26,-5,10,22,49,1
-24,-50,0,-34,-4,-7,-6,29,1
11,-47,0,54,-3,-11,-16,-1,1
80,48,8,4,-1,2,13,-40,1
-66,-44,48,-50,-23,-11,24,-36,1
-66,-44,48,-50,-23,-11,24,-36,1
26,-23,8,29,12,10,12,13,1
-12,23,21,-17,-9,-5,29,-8,1
15,49,-6,33,11,6,-5,13,1
48,5,-12,-6,-8,-5,-24,-5,1
-56,2,-2,3,6,5,-3,16,1
-13,-43,7,-9,3,0,-26,28,1
-89,-82,-36,-14,-15,-26,-63,-84,1
4,33,10,10,6,9,15,34,1
4,33,10,10,6,9,15,34,1
16,28,-7,0,4,20,11,22,1
16,28,-7,0,4,20,11,22,1
85,-2,-7,-4,-1,-7,-12,0,1
-11,-95,-43,-22,-12,8,-11,-23,1
-11,-95,-43,-22,-12,8,-11,-23,1
99,52,14,9,2,6,3,-6,1
99,52,14,9,2,6,3,-6,1
-15,31,12,6,-2,-20,8,22,1
-59,-37,-34,-28,-19,-1,-49,-74,1
-23,-86,-17,-1,1,18,-7,23,1
89,51,0,-3,-7,10,-2,-19,1
89,51,0,-3,-7,10,-2,-19,1
38,25,4,1,11,21,19,49,1
-17,72,34,18,7,44,22,20,1
15,73,23,9,-1,-26,5,32,1
46,37,9,2,-7,-7,0,-10,1
46,37,9,2,-7,-7,0,-10,1
71,20,7,0,-7,-10,-15,-17,1
-78,-74,-23,-12,-3,31,1,4,1
-21,20,6,10,24,9,10,17,1
-116,11,2,-3,2,27,13,16,1
-116,11,2,-3,2,27,13,16,1
17,-23,-13,-6,-6,-3,-40,0,1
31,29,10,4,-1,-30,16,19,1
31,29,10,4,-1,-30,16,19,1
-24,-1,-1,-4,0,-9,6,-7,1
-24,-1,-1,-4,0,-9,6,-7,1
8,-16,-1,0,1,2,2,0,1
5,9,-7,-5,5,55,-13,6,1
-68,-1,-11,-14,-1,-5,-4,-29,1
17,15,9,3,2,-9,0,-20,1
31,8,-7,15,9,6,6,9,1
77,-28,-10,-3,14,-14,6,-14,1
-13,-32,-10,-7,27,-48,-10,-8,1
-25,10,15,49,108,-12,66,-71,1
-25,10,15,49,108,-12,66,-71,1
-31,16,13,7,-28,8,-15,6,1
-31,16,13,7,-28,8,-15,6,1
-13,10,3,14,11,11,44,33,1
-52,15,6,13,-33,1,-7,-31,1
-16,-45,-40,-76,-29,4,-34,51,1
-25,13,14,-21,-48,-9,-12,-42,1
-25,13,14,-21,-48,-9,-12,-42,1
93,-119,-28,-2,-10,-14,-59,-4,1
-29,-14,0,-9,2,-2,3,-1,1
20,32,4,2,-13,2,-8,21,1
2,-5,-4,-7,-55,-9,5,-1,1
2,-5,-4,-7,-55,-9,5,-1,1
-17,34,12,-1,3,2,-3,-1,1
-37,1,0,4,0,6,57,39,1
-6,-37,-21,-15,-5,-7,-10,-49,1
38,-15,-3,0,2,-3,-5,13,1
0,25,10,5,6,7,15,18,1
-10,7,5,21,-23,-46,-7,-4,1
12,-19,-14,-18,-87,-18,3,-13,1
-60,7,7,12,16,3,17,-25,1
-29,-22,-6,1,13,-11,-1,-6,1
-9,34,15,12,21,29,48,52,1
20,-8,-2,-13,-22,-50,-24,-17,1
97,36,20,22,49,65,70,116,1
-23,-1,-4,-5,-4,54,36,-7,1
36,-24,-17,-6,-31,-7,-49,-48,1
3,-10,-7,-2,-2,4,1,-96,1
89,33,19,20,37,2,17,54,1
8,-68,-38,-29,-36,12,-25,-59,1
61,41,17,8,-3,31,31,83,1
3,-64,-40,-28,-6,-71,-85,-59,1
-47,-32,-19,-16,-11,25,-53,-78,1
-20,9,6,2,-2,-17,13,57,1
26,23,7,3,10,-1,-17,12,1
-75,-43,-9,-6,-18,-30,73,43,1
-75,-43,-9,-6,-18,-30,73,43,1
-17,57,16,2,-57,69,-26,8,1
-17,57,16,2,-57,69,-26,8,1
5,-43,-3,5,48,8,24,32,1
-4,5,-4,-5,-17,46,-27,16,1
-12,10,1,1,-1,-43,-18,-35,1
-16,-4,4,5,25,-14,-39,45,1
-16,-4,4,5,25,-14,-39,45,1
101,39,10,8,16,-36,-4,4,1
101,39,10,8,16,-36,-4,4,1
16,7,3,2,26,-13,-11,7,1
-1,-2,-3,-1,3,4,-3,15,1
-1,-2,-3,-1,3,4,-3,15,1
-3,31,-4,2,6,3,7,17,1
-3,31,-4,2,6,3,7,17,1
28,-36,5,-5,3,2,0,8,1
7,-6,-8,-5,-4,0,-4,2,1
-25,-57,5,8,4,7,-4,8,1
-2,55,-26,16,0,-7,-3,0,1
-2,55,-26,16,0,-7,-3,0,1
-17,4,-42,-3,7,-6,-9,-4,1
-7,-55,46,-6,-7,-3,38,-46,1
30,-5,1,-8,-5,4,23,15,1
16,25,33,23,-2,-1,-8,-11,1
16,25,33,23,-2,-1,-8,-11,1
21,-2,-1,27,-2,-7,18,18,1
-13,-10,-1,39,9,5,48,-87,1
-29,-8,7,2,-1,-5,-32,-35,1
-29,-8,7,2,-1,-5,-32,-35,1
-78,-36,4,-6,-6,1,27,-34,1
-78,0,4,-96,-3,-23,-27,-30,1
-26,24,8,12,-5,-2,26,-29,1
51,1,2,16,7,11,6,43,1
15,4,6,-29,-13,-14,2,-38,1
23,24,5,-5,0,5,9,3,1
-16,-9,-6,0,1,1,11,-14,1
-16,-9,-6,0,1,1,11,-14,1
10,-27,-19,-27,-9,1,23,-28,1
10,-27,-19,-27,-9,1,23,-28,1
49,10,5,10,0,-5,-11,10,1
49,10,5,10,0,-5,-11,10,1
37,18,8,15,5,0,-91,76,1
-2,-7,-2,7,-29,3,6,-19,1
-2,-7,-2,7,-29,3,6,-19,1
16,17,2,2,7,-2,21,-13,1
16,17,2,2,7,-2,21,-13,1
-5,-22,-14,-9,-3,26,-22,-85,1
32,10,1,15,29,89,9,34,1
69,60,40,34,58,73,65,127,1
-19,39,21,21,0,-61,17,96,1
-19,39,21,21,0,-61,17,96,1
47,-7,-13,-55,-92,24,28,-13,1
47,-7,-13,-55,-92,24,28,-13,1
-126,-102,-61,-62,-89,-103,-121,-107,1
-56,7,23,32,80,67,38,67,1
-56,7,23,32,80,67,38,67,1
45,7,3,1,13,-31,48,0,1
45,7,3,1,13,-31,48,0,1
-63,-29,-9,0,-14,-41,-17,-19,1
67,38,18,14,12,3,54,14,1
106,19,5,11,3,-36,-14,-14,1
19,23,11,14,34,101,-2,-3,1
19,23,11,14,34,101,-2,-3,1
7,-1,-5,-7,10,-13,-3,-37,1
-30,-16,-5,-2,-11,-18,4,-53,1
40,10,4,13,23,35,-42,96,1
11,-14,-6,-4,-11,22,32,-24,1
11,-14,-6,-4,-11,22,32,-24,1
-10,0,3,-2,-7,-26,13,-21,1
-33,-17,-9,-6,0,-1,24,-50,1
-32,-3,-5,-1,-3,-17,28,-73,1
88,-11,-7,3,8,0,-21,40,1
88,-11,-7,3,8,0,-21,40,1
-11,-6,1,-1,-2,-22,-3,-10,1
-11,-6,1,-1,-2,-22,-3,-10,1
-7,-18,12,-6,-4,3,-1,14,1
1,62,-10,-11,-3,12,31,1,1
-37,27,-16,-9,-24,-7,-2,19,1
24,11,-20,-11,-42,-9,22,1,1
24,11,-20,-11,-42,-9,22,1,1
-13,45,-9,-8,-39,-7,-10,0,1
-13,45,-9,-8,-39,-7,-10,0,1
15,7,31,-14,36,-10,-4,-31,1
15,7,31,-14,36,-10,-4,-31,1
-1,-21,15,27,30,5,13,6,1
-12,-14,0,-16,-3,-1,18,-27,1
-35,-24,-11,31,21,8,-12,24,1
-17,-2,1,0,11,7,-1,-21,1
-17,-2,1,0,11,7,-1,-21,1
9,-14,15,17,19,-7,-11,3,1
13,0,2,3,-34,-15,-11,-37,1
-35,-1,-19,-29,-6,-2,6,-46,1
-29,-16,-14,-4,8,7,22,39,1
-29,-16,-14,-4,8,7,22,39,1
-24,-19,-8,-12,-16,-3,-3,-11,1
-10,-4,-3,-5,-2,2,6,9,1
19,15,4,7,-2,0,22,-1,1
12,-4,6,-5,-6,-6,-15,11,1
12,-4,6,-5,-6,-6,-15,11,1
-10,5,-6,-3,-1,2,9,-6,1
-25,6,8,11,0,0,34,-8,1
8,2,1,-3,-4,-4,-41,28,1
-7,-5,-2,0,-1,6,26,-20,1
-7,-5,-2,0,-1,6,26,-20,1
10,5,3,2,-2,-8,20,45,1
40,25,9,1,0,-3,22,90,1
-20,-35,-16,-10,-17,-30,-78,-103,1
26,7,3,2,11,-2,21,33,1
-46,2,0,-5,-21,-20,-34,-61,1
70,25,21,15,25,-31,44,59,1
55,10,-3,-2,-2,-3,17,38,1
67,18,11,17,7,-30,-16,115,1
-10,-20,-11,-8,5,28,-23,-11,1
-10,-20,-11,-8,5,28,-23,-11,1
-13,-2,-6,-8,-9,29,20,54,1
-14,-16,-6,-6,-3,1,-4,-36,1
7,30,8,7,12,26,43,-60,1
-62,0,5,0,2,-17,-13,-13,1
0,-2,-2,-5,-9,-8,1,21,1
-17,-8,-5,-7,-2,31,-7,-26,1
5,4,1,-7,-45,-86,-36,11,1
-36,-13,-10,-10,0,4,-9,-1,1
-35,-1,0,0,15,17,-51,-13,1
20,-6,-2,2,-5,-9,-18,25,1
-47,-15,2,9,4,-4,5,-5,1
20,2,-2,-4,1,16,17,-32,1
-7,1,-3,-5,-1,4,1,-20,1
-4,8,8,6,3,8,18,17,1
38,-5,-6,2,-3,18,12,-28,1
24,5,1,3,-1,-5,17,10,1
24,5,1,3,-1,-5,17,10,1
19,15,-2,-1,5,-1,-4,-9,1
-13,-15,-7,-6,-6,-2,10,5,1
-6,4,4,-3,2,0,-2,-9,1
2,-16,-7,-5,-3,-12,-28,-5,1
2,-16,-7,-5,-3,-12,-28,-5,1
-54,-26,-7,-1,1,-3,-17,7,1
-54,-26,-7,-1,1,-3,-17,7,1
4,3,-11,-16,-8,-4,-8,3,1
2,-30,21,13,10,4,-13,23,1
-1,-3,22,14,4,-2,-21,25,1
-58,24,-15,-4,18,2,-62,13,1
-58,24,-15,-4,18,2,-62,13,1
22,2,-11,-8,-5,3,42,-18,1
22,2,-11,-8,-5,3,42,-18,1
66,-6,10,4,-3,-4,14,2,1
3,-18,2,1,0,-2,9,-1,1
-13,4,-2,1,-7,-3,9,-7,1
-16,-5,0,2,-6,-3,9,-15,1
-16,-5,0,2,-6,-3,9,-15,1
10,1,4,-8,-2,0,15,-5,1
-18,-20,-8,-10,-4,-3,-3,-4,1
7,2,0,1,-2,0,7,-3,1
1,-15,27,9,2,3,4,2,1
-10,-6,2,-1,-4,-5,-5,-23,1
12,10,-12,3,9,14,16,22,1
-13,-24,-8,-13,-26,-28,-36,-23,1
5,12,-5,8,11,29,66,11,1
-14,-15,-5,-2,16,-21,-61,51,1
2,0,-4,-5,45,-1,-44,1,1
7,12,16,39,57,20,66,-11,1
-63,-56,-69,-90,88,-85,-91,-117,1
16,19,10,-16,69,77,-3,36,1
40,25,25,-11,-128,24,115,17,1
-21,-11,-12,-9,38,-72,-81,-79,1
21,29,35,70,100,104,28,17,1
-28,-27,-24,-31,2,-96,-54,-28,1
11,13,16,74,16,33,78,39,1
-1,0,-2,-6,-29,-47,-93,34,1
-4,4,-2,-89,-105,-48,-21,-25,1
15,7,12,8,86,58,81,50,1
8,-3,-20,-92,-86,-48,65,-6,1
-39,-10,-5,18,51,-31,-18,-95,1
-39,-10,-5,18,51,-31,-18,-95,1
3,3,2,-19,-66,-30,-23,24,1
-1,5,5,-8,70,-41,49,-8,1
7,0,17,75,84,-8,-21,32,1
4,4,2,26,53,49,26,27,1
12,2,3,30,69,25,17,26,1
-13,-13,-22,-8,-52,-6,1,-13,1
-13,-13,-22,-8,-52,-6,1,-13,1
6,-2,-10,-32,-60,4,-26,9,1
6,-2,-10,-32,-60,4,-26,9,1
-19,-3,-2,-9,59,55,8,2,1
58,14,0,6,42,16,-5,27,1
-89,-14,-7,-5,12,6,-18,-11,1
81,53,13,0,-10,16,10,15,1
-62,-84,-37,-21,-42,-14,-26,-51,1
-2,-36,-56,-21,-28,-21,-27,-5,1
-2,-36,-56,-21,-28,-21,-27,-5,1
127,127,34,20,-6,18,41,127,1
127,127,34,20,-6,18,41,127,1
117,-99,63,5,-7,5,13,16,1
117,-99,63,5,-7,5,13,16,1
106,91,12,-2,5,11,13,44,1
85,92,64,38,21,26,50,127,1
66,-24,-38,-20,-17,-14,-27,-39,1
17,121,34,4,3,9,16,21,1
17,121,34,4,3,9,16,21,1
-128,-128,-59,-31,-27,-21,-37,-120,1
127,127,92,42,24,37,70,119,1
42,120,24,18,3,2,17,58,1
-102,56,33,18,8,10,27,50,1
-102,56,33,18,8,10,27,50,1
102,55,11,4,0,1,11,31,1
-75,-104,-84,-37,-26,-35,-67,-96,1
-71,-120,-69,-34,-25,-35,-84,-105,1
-122,-44,-11,-21,-16,-13,-22,-80,1
-122,-44,-11,-21,-16,-13,-22,-80,1
127,108,55,34,24,35,65,127,1
63,72,44,17,15,22,44,78,1
61,-128,-95,-50,-26,-33,-52,-85,1
-28,7,-10,-4,-2,-7,-5,-35,1
-28,7,-10,-4,-2,-7,-5,-35,1
54,-1,-11,9,-1,-4,11,-35,1
-33,-5,-17,-15,-7,-13,-19,-48,1
-112,-4,28,22,12,15,29,20,1
-15,67,21,17,9,16,32,88,1
104,61,18,1,2,3,-4,28,1
-22,-28,2,2,3,-6,-9,10,1
-22,-28,2,2,3,-6,-9,10,1
3,16,9,0,-4,3,13,26,1
3,16,9,0,-4,3,13,26,1
-9,3,-2,-81,-66,87,28,27,1
7,18,32,101,127,-110,13,3,1
7,18,32,101,127,-110,13,3,1
-4,8,7,26,97,16,19,18,1
-4,8,7,26,97,16,19,18,1
12,1,3,-10,-117,-95,-25,-5,1
12,1,3,-10,-117,-95,-25,-5,1
5,3,2,-14,127,113,38,43,1
7,0,4,8,93,11,-57,19,1
-9,-7,-13,-10,-11,4,-30,-4,1
7,-4,-11,-53,-3,54,-2,9,1
7,-4,-11,-53,-3,54,-2,9,1
-30,-10,-12,-75,49,-22,44,-60,1
-30,-10,-12,-75,49,-22,44,-60,1
0,2,11,87,74,-60,-9,-2,1
2,-1,-6,-55,-62,63,-50,3,1
2,-1,-6,-55,-62,63,-50,3,1
5,4,14,30,62,-10,-5,9,1
5,4,14,30,62,-10,-5,9,1
-9,-6,0,51,-77,26,-42,60,1
-11,-11,-8,22,-128,-21,47,-39,1
-6,-2,-5,-19,-40,55,-33,-37,1
-6,-4,0,18,-10,-3,22,-25,1
-6,-4,0,18,-10,-3,22,-25,1
6,2,-1,-1,-11,-8,10,27,1
-10,-7,-6,-33,35,4,0,-4,1
1,-8,-1,24,-7,-1,26,-21,1
-13,3,4,10,8,-17,-2,-14,1
-13,3,4,10,8,-17,-2,-14,1
64,26,4,-4,-36,1,8,15,1
-60,-22,0,-3,-7,-19,-5,-30,1
-4,-1,1,3,9,12,12,14,1
-4,-1,1,3,9,12,12,14,1
-48,32,-2,-1,2,-13,-2,4,1
14,-18,24,11,-2,-12,4,8,1
-3,22,-15,0,14,19,31,-11,1
-66,-53,-36,-19,-10,-13,-17,-53,1
79,-94,25,10,14,8,5,3,1
115,33,-14,-28,-15,-5,-2,18,1
115,33,-14,-28,-15,-5,-2,18,1
82,53,7,0,1,0,2,34,1
-63,-13,4,8,0,-6,-8,-30,1
-63,-13,4,8,0,-6,-8,-30,1
-58,-50,-53,-16,-13,-18,-27,-59,1
-128,-99,-21,-16,-8,-12,-21,-46,1
88,111,74,42,24,32,62,127,1
83,69,-14,-20,-13,-6,0,12,1
83,69,-14,-20,-13,-6,0,12,1
-76,-41,-75,-51,-29,-40,-79,-61,1
-76,-41,-75,-51,-29,-40,-79,-61,1
76,100,45,28,15,17,38,51,1
77,-73,-59,-34,-22,-27,-51,-65,1
-95,-36,17,16,0,-3,-8,-45,1
67,-81,-97,-45,-23,-30,-61,-102,1
67,-81,-97,-45,-23,-30,-61,-102,1
-19,59,60,36,18,26,46,76,1
22,-7,8,4,3,-1,2,15,1
-88,-98,-20,-16,-7,-7,-23,-53,1
-106,-29,-19,-13,-8,-9,-8,-15,1
-106,-29,-19,-13,-8,-9,-8,-15,1
50,49,10,0,-1,0,8,3,1
-111,-62,5,6,4,6,9,13,1
3,46,38,17,6,21,12,43,1
42,33,25,15,9,30,25,30,1
42,33,25,15,9,30,25,30,1
16,29,6,10,4,-6,3,-11,1
-44,27,8,-4,-1,-1,3,2,1
19,-2,-8,-3,-6,0,4,21,1
